x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,y
17670,255,130,56,0,0,0,0,0,0,0,0,0,0,0,N
16460,586,79,92,0,0,0,0,0,0,0,0,0,0,0,N
11240,554,22,82,0,0,0,0,0,0,0,0,0,0,0,N
12300,424,34,39,0,0,0,0,0,0,0,0,0,0,0,N
10900,176,34,4,1,1,0,0,0,0,0,0,700,700,0,N
11230,383,19,22,0,0,0,0,0,0,0,0,0,0,0,N
9870,360,5,14,0,0,0,0,0,0,0,0,0,0,0,N
9450,325,0,3,0,0,0,0,0,0,0,0,0,0,0,N
6330,327,-33,4,0,0,0,0,0,0,0,0,0,0,0,N
14040,408,49,29,0,0,0,0,0,0,0,0,0,0,0,N
12290,471,30,49,1,1,0,0,0,0,0,0,500,500,0,N
8190,325,-13,3,0,0,0,0,0,0,0,0,0,0,0,N
8390,33,262,-65,0,0,0,0,0,0,0,0,0,0,0,N
5890,301,-43,-13,0,0,0,0,0,0,0,0,0,0,0,N
4030,262,-61,-24,0,0,0,0,0,0,0,0,0,0,0,N
7920,248,-23,-28,0,0,0,0,0,0,0,0,0,0,0,N
6010,215,-41,-38,0,0,0,0,0,0,0,0,0,0,0,N
8780,178,279,91,0,0,0,0,0,0,0,0,0,0,0,N
9150,257,-11,-26,0,0,0,0,0,0,0,0,0,0,0,N
7240,295,-29,-14,0,0,0,0,0,0,0,0,0,0,0,N
6260,98,-26,-42,0,0,0,0,0,0,0,0,0,0,0,N
7460,240,-28,-32,0,0,0,0,0,0,0,0,0,0,0,N
8460,252,-18,-28,1,1,0,0,0,0,0,0,200,200,0,N
27630,733,-23,-27,0,0,0,0,0,0,0,0,0,0,0,W
24160,362,-23,-32,0,0,0,0,0,0,0,0,0,0,0,W
25200,318,-20,-40,1,0,1,0,0,0,0,0,1000,1000,1,W
94190,2191,161,117,5,2,1,2,0,0,0,0,116500,90000,0,W
93020,2422,158,140,1,1,0,0,0,0,0,0,600,600,0,W
46520,1587,25,52,0,0,0,0,0,0,0,0,0,0,0,W
38530,1232,3,18,1,1,0,0,0,0,0,0,700,700,0,W
27900,1158,-25,11,0,0,0,0,0,0,0,0,0,0,0,W
59250,1452,59,39,1,1,0,0,0,0,0,0,500,500,0,W
108280,2157,190,106,2,1,1,0,0,0,0,0,9500,9000,0,W
59410,1552,59,48,2,2,0,0,0,0,0,0,900,600,0,W
22840,842,146,311,0,0,0,0,0,0,0,0,0,0,0,W
21200,794,-43,-24,1,1,0,0,0,0,0,0,200,200,0,W
38330,1042,-1,-3,1,1,0,0,0,0,0,0,600,600,0,W
90650,2005,135,86,2,0,2,0,0,0,0,0,4000,3000,0,W
49660,747,48,36,0,0,0,0,0,0,0,0,0,0,0,W
27810,499,-17,-9,0,0,0,0,0,0,0,0,0,0,0,W
16470,668,-57,-38,0,0,0,0,0,0,0,0,0,0,0,W
35300,816,-9,-24,0,0,0,0,0,0,0,0,0,0,0,W
66320,1644,72,53,2,0,2,0,0,0,0,0,6000,5000,0,W
26460,554,-21,1,1,0,1,0,0,0,0,0,1000,1000,0,W
16680,586,-59,-49,1,1,0,0,0,0,0,0,100,100,0,W
20140,248,-43,-57,1,0,1,0,0,0,0,0,3000,3000,0,W
14890,540,-64,-53,0,0,0,0,0,0,0,0,0,0,0,W
29520,779,-28,-32,0,0,0,0,0,0,0,0,0,0,0,W
55200,1259,35,9,1,0,1,0,0,0,0,0,4000,4000,1,W
43900,853,24,48,1,0,0,1,0,0,0,0,80000,80000,0,W
28150,1047,-31,-9,0,0,0,0,0,0,0,0,0,0,0,W
18540,896,-55,-22,0,0,0,0,0,0,0,0,0,0,0,W
16470,661,60,88,0,0,0,0,0,0,0,0,0,0,0,N
16440,644,59,83,0,0,0,0,0,0,0,0,0,0,0,N
10110,531,-2,51,0,0,0,0,0,0,0,0,0,0,0,N
13330,443,29,26,0,0,0,0,0,0,0,0,0,0,0,N
9910,431,-4,22,0,0,0,0,0,0,0,0,0,0,0,N
21920,763,112,117,1,0,1,0,0,0,0,0,4000,4000,0,N
10680,506,3,44,0,0,0,0,0,0,0,0,0,0,0,N
15210,527,-64,-56,0,0,0,0,0,0,0,0,0,0,0,W
38060,486,357,189,0,0,0,0,0,0,0,0,0,0,0,N
20620,808,105,132,0,0,0,0,0,0,0,0,0,0,0,N
17500,647,74,86,0,0,0,0,0,0,0,0,0,0,0,N
35290,754,-16,-36,0,0,0,0,0,0,0,0,0,0,0,W
55570,560,54,-6,2,1,1,0,0,0,0,0,3100,3000,0,W
29710,473,-18,-20,0,0,0,0,0,0,0,0,0,0,0,W
46880,523,30,-12,0,0,0,0,0,0,0,0,0,0,0,W
77870,271,626,18,0,0,0,0,0,0,0,0,0,0,0,W
82030,349,681,57,3,3,0,0,0,0,0,0,1300,600,0,W
21320,402,-38,-30,0,0,0,0,0,0,0,0,0,0,0,W
17300,656,-56,-43,1,0,1,0,0,0,0,0,7000,7000,0,W
19760,328,-42,-43,0,0,0,0,0,0,0,0,0,0,0,W
47670,507,40,-11,0,0,0,0,0,0,0,0,0,0,0,W
40280,840,284,278,0,0,0,0,0,0,0,0,0,0,0,W
19290,859,-51,-25,1,1,0,0,0,0,0,0,200,200,0,W
59210,705,73,23,2,0,2,0,0,0,0,0,4000,2000,0,W
31590,377,175,74,0,0,0,0,0,0,0,0,0,0,0,W
24650,332,-29,-41,0,0,0,0,0,0,0,0,0,0,0,W
19370,351,-44,-38,0,0,0,0,0,0,0,0,0,0,0,W
48710,547,41,-3,0,0,0,0,0,0,0,0,0,0,0,W
42860,588,24,5,0,0,0,0,0,0,0,0,0,0,0,W
33930,486,-2,-14,1,0,1,0,0,0,0,0,4000,4000,0,W
40070,501,16,-11,0,0,0,0,0,0,0,0,0,0,1,W
56650,693,64,23,1,0,0,1,0,0,0,0,10000,10000,0,W
45530,736,37,37,0,0,0,0,0,0,0,0,0,0,0,W
37520,843,13,57,0,0,0,0,0,0,0,0,0,0,0,W
64380,844,94,57,4,3,1,0,0,0,0,0,4200,3000,1,W
67200,945,102,76,2,0,1,1,0,0,0,0,12000,10000,0,W
35910,636,8,19,0,0,0,0,0,0,0,0,0,0,0,W
40610,672,22,25,0,0,0,0,0,0,0,0,0,0,0,W
13330,671,-64,-39,0,0,0,0,0,0,0,0,0,0,0,W
12440,333,-63,-38,0,0,0,0,0,0,0,0,0,0,0,W
12600,266,-60,-47,0,0,0,0,0,0,0,0,0,0,0,W
44800,350,253,52,0,0,0,0,0,0,0,0,0,0,0,W
12000,379,-5,64,0,0,0,0,0,0,0,0,0,0,0,W
18510,289,-42,-42,0,0,0,0,0,0,0,0,0,0,0,W
37110,484,17,-3,1,0,1,0,0,0,0,0,1000,1000,0,W
65790,822,107,64,1,0,1,0,0,0,0,0,7000,7000,0,W
28230,513,-11,3,0,0,0,0,0,0,0,0,0,0,0,W
21520,477,-32,-5,0,0,0,0,0,0,0,0,0,0,0,W
35450,567,6,8,2,2,0,0,0,0,0,0,600,500,1,W
49930,1525,43,49,2,1,0,1,0,0,0,0,10200,10000,0,W
28780,1294,-18,26,0,0,0,0,0,0,0,0,0,0,0,W
22900,481,-32,-8,0,0,0,0,0,0,0,0,0,0,0,W
43270,673,29,28,0,0,0,0,0,0,0,0,0,0,1,W
135210,3261,1245,838,2,0,1,0,1,0,0,0,208000,200000,0,N
54770,1913,445,450,0,0,0,0,0,0,0,0,0,0,0,N
30110,1068,199,207,1,0,1,0,0,0,0,0,2000,2000,0,N
26990,769,-20,-24,0,0,0,0,0,0,0,0,0,0,0,W
36970,1033,9,3,0,0,0,0,0,0,0,0,0,0,0,W
31160,623,-6,20,1,1,0,0,0,0,0,0,400,400,0,W
40770,910,20,-10,0,0,0,0,0,0,0,0,0,0,0,W
51560,1088,52,8,0,0,0,0,0,0,0,0,0,0,0,W
37610,1004,11,0,0,0,0,0,0,0,0,0,0,0,0,W
36100,608,8,17,0,0,0,0,0,0,0,0,0,0,1,W
32600,880,224,153,2,1,0,1,0,0,0,0,60500,60000,0,N
18820,396,-45,-28,0,0,0,0,0,0,0,0,0,0,1,W
25710,365,-25,-33,1,0,0,1,0,0,0,0,10000,10000,0,W
14000,286,-59,-48,0,0,0,0,0,0,0,0,0,0,0,W
18680,586,-47,-44,2,1,1,0,0,0,0,0,2500,2000,0,W
37440,686,7,-35,0,0,0,0,0,0,0,0,0,0,0,W
36460,902,4,-14,0,0,0,0,0,0,0,0,0,0,0,W
20610,670,-41,-36,0,0,0,0,0,0,0,0,0,0,0,W
21350,376,-38,-31,0,0,0,0,0,0,0,0,0,0,0,W
39850,714,13,-32,1,1,0,0,0,0,0,0,300,300,0,W
39410,1146,12,9,1,0,1,0,0,0,0,0,3000,3000,0,W
28440,405,-19,-27,0,0,0,0,0,0,0,0,0,0,0,W
21750,635,-38,-40,0,0,0,0,0,0,0,0,0,0,0,W
68830,633,96,13,2,0,2,0,0,0,0,0,5000,3000,0,W
29550,486,-16,-13,0,0,0,0,0,0,0,0,0,0,0,W
23710,387,-32,-31,1,0,1,0,0,0,0,0,1000,1000,0,W
24650,391,-30,-30,0,0,0,0,0,0,0,0,0,0,0,W
31030,534,-8,0,1,1,0,0,0,0,0,0,600,600,0,W
19200,418,131,149,0,0,0,0,0,0,0,0,0,0,0,N
23200,366,179,118,0,0,0,0,0,0,0,0,0,0,0,N
10820,426,8,22,1,0,1,0,0,0,0,0,3000,3000,0,N
13360,383,-59,-61,0,0,0,0,0,0,0,0,0,0,0,W
58460,540,73,1,2,1,1,0,0,0,0,0,3900,3000,1,W
26370,524,73,119,1,0,0,1,0,0,0,0,30000,30000,0,W
13110,417,57,148,0,0,0,0,0,0,0,0,0,0,0,N
11010,319,32,90,0,0,0,0,0,0,0,0,0,0,0,N
15840,275,90,64,1,0,1,0,0,0,0,0,4000,4000,0,N
12650,214,52,27,0,0,0,0,0,0,0,0,0,0,0,N
10020,370,0,6,0,0,0,0,0,0,0,0,0,0,0,N
11390,233,-66,-55,0,0,0,0,0,0,0,0,0,0,0,W
19890,236,-40,-55,1,0,1,0,0,0,0,0,8000,8000,1,W
56940,769,72,48,1,0,0,1,0,0,0,0,40000,40000,0,W
27390,674,-17,30,0,0,0,0,0,0,0,0,0,0,0,W
26940,429,-18,-17,0,0,0,0,0,0,0,0,0,0,0,W
15760,318,89,89,0,0,0,0,0,0,0,0,0,0,0,N
13160,271,58,61,0,0,0,0,0,0,0,0,0,0,0,N
20550,381,-37,-26,0,0,0,0,0,0,0,0,0,0,1,W
28510,805,-7,-13,1,0,0,1,0,0,0,0,10000,10000,0,W
26210,619,-20,20,0,0,0,0,0,0,0,0,0,0,1,W
18840,434,126,158,1,0,0,0,1,0,0,0,300000,300000,0,N
18440,398,122,137,1,1,0,0,0,0,0,0,200,200,0,N
11080,343,33,104,0,0,0,0,0,0,0,0,0,0,0,N
16380,736,63,112,0,0,0,0,0,0,0,0,0,0,0,N
27440,635,-5,-28,1,1,0,0,0,0,0,0,400,400,0,W
44980,597,45,19,0,0,0,0,0,0,0,0,0,0,0,W
31430,553,1,10,1,1,0,0,0,0,0,0,600,600,0,W
21660,433,-30,-14,0,0,0,0,0,0,0,0,0,0,0,W
38220,1192,33,35,1,0,1,0,0,0,0,0,6000,6000,0,W
20040,777,99,123,0,0,0,0,0,0,0,0,0,0,0,N
9660,511,-4,47,0,0,0,0,0,0,0,0,0,0,0,N
11020,589,10,69,0,0,0,0,0,0,0,0,0,0,0,N
10410,422,4,21,0,0,0,0,0,0,0,0,0,0,0,N
15040,458,50,32,1,1,0,0,0,0,0,0,400,400,0,N
5600,344,-44,-1,0,0,0,0,0,0,0,0,0,0,0,N
7560,513,-25,47,1,1,0,0,0,0,0,0,300,300,0,N
10370,402,3,16,0,0,0,0,0,0,0,0,0,0,0,N
8850,361,-12,4,0,0,0,0,0,0,0,0,0,0,0,N
5640,296,-47,-21,0,0,0,0,0,0,0,0,0,0,0,N
6700,347,-36,-7,0,0,0,0,0,0,0,0,0,0,0,N
10140,176,12,-5,0,0,0,0,0,0,0,0,0,0,0,N
7290,185,-20,0,0,0,0,0,0,0,0,0,0,0,1,N
9030,342,-14,-8,1,0,0,1,0,0,0,0,80000,80000,0,N
3380,262,-68,-30,0,0,0,0,0,0,0,0,0,0,0,N
5180,167,-43,-10,0,0,0,0,0,0,0,0,0,0,0,N
10300,144,13,-22,0,0,0,0,0,0,0,0,0,0,0,N
5350,162,-49,-57,0,0,0,0,0,0,0,0,0,0,0,N
5520,171,-38,-8,0,0,0,0,0,0,0,0,0,0,0,N
7300,159,210,83,0,0,0,0,0,0,0,0,0,0,0,N
7510,141,-15,-24,0,0,0,0,0,0,0,0,0,0,0,N
4340,129,-51,-31,0,0,0,0,0,0,0,0,0,0,0,N
6850,355,191,309,0,0,0,0,0,0,0,0,0,0,0,N
8880,112,-15,-71,1,0,1,0,0,0,0,0,7000,7000,0,N
3270,118,-69,-69,0,0,0,0,0,0,0,0,0,0,0,N
2940,123,-72,-68,0,0,0,0,0,0,0,0,0,0,0,N
3610,107,-65,-72,0,0,0,0,0,0,0,0,0,0,0,N
6450,112,-38,-71,0,0,0,0,0,0,0,0,0,0,0,N
9360,157,-69,-68,0,0,0,0,0,0,0,0,0,0,0,W
8980,189,-14,-50,0,0,0,0,0,0,0,0,0,0,0,N
9340,153,-10,-60,0,0,0,0,0,0,0,0,0,0,0,N
9680,210,-7,-45,0,0,0,0,0,0,0,0,0,0,0,N
26510,445,155,17,1,1,0,0,0,0,0,0,900,900,0,N
34120,519,14,5,1,1,0,0,0,0,0,0,400,400,0,W
37340,683,25,38,0,0,0,0,0,0,0,0,0,0,0,W
25550,451,-8,-47,0,0,0,0,0,0,0,0,0,0,0,W
58850,679,113,-20,3,3,0,0,0,0,0,0,1300,800,1,W
42330,661,53,-22,1,0,0,1,0,0,0,0,20000,20000,0,W
53990,718,80,45,1,0,1,0,0,0,0,0,4000,4000,0,W
18470,505,-38,2,0,0,0,0,0,0,0,0,0,0,0,W
12870,364,-57,-26,0,0,0,0,0,0,0,0,0,0,0,W
26300,520,-9,6,1,0,1,0,0,0,0,0,7000,7000,0,W
36530,700,27,42,0,0,0,0,0,0,0,0,0,0,0,W
71730,1093,149,122,0,0,0,0,0,0,0,0,0,0,0,W
34490,594,20,21,0,0,0,0,0,0,0,0,0,0,0,W
14390,455,-50,-8,1,0,1,0,0,0,0,0,1000,1000,0,W
53700,573,87,16,0,0,0,0,0,0,0,0,0,0,0,W
70980,1157,161,37,2,0,2,0,0,0,0,0,10000,6000,0,W
35440,930,304,384,0,0,0,0,0,0,0,0,0,0,0,N
37600,833,329,334,0,0,0,0,0,0,0,0,0,0,0,N
21780,428,110,13,1,0,1,0,0,0,0,0,8000,8000,0,N
17370,365,-37,-54,0,0,0,0,0,0,0,0,0,0,0,W
17580,406,-38,-16,0,0,0,0,0,0,0,0,0,0,0,W
21900,276,128,71,1,1,0,0,0,0,0,0,600,600,0,W
38350,532,36,10,0,0,0,0,0,0,0,0,0,0,0,W
44640,743,58,54,0,0,0,0,0,0,0,0,0,0,0,W
27960,591,-1,23,1,0,1,0,0,0,0,0,2000,2000,0,W
23770,519,-21,0,1,1,0,0,0,0,0,0,500,500,0,W
59820,855,100,65,2,2,0,0,0,0,0,0,600,300,0,W
48020,688,61,33,0,0,0,0,0,0,0,0,0,0,0,W
25450,504,-15,-3,0,0,0,0,0,0,0,0,0,0,0,W
64790,909,117,76,1,0,1,0,0,0,0,0,8000,8000,0,W
34090,601,14,16,0,0,0,0,0,0,0,0,0,0,0,W
25130,455,-13,-42,1,0,1,0,0,0,0,0,1000,1000,0,W
34820,550,16,6,0,0,0,0,0,0,0,0,0,0,0,W
69880,855,144,72,2,2,0,0,0,0,0,0,1200,800,0,W
40900,776,43,57,1,1,0,0,0,0,0,0,400,400,0,W
57040,754,99,52,1,0,1,0,0,0,0,0,3000,3000,0,W
69240,857,142,73,0,0,0,0,0,0,0,0,0,0,0,W
43030,625,50,26,1,1,0,0,0,0,0,0,300,300,0,W
34170,610,19,23,1,1,0,0,0,0,0,0,500,500,0,W
24530,626,180,226,0,0,0,0,0,0,0,0,0,0,0,N
17930,347,668,323,0,0,0,0,0,0,0,0,0,0,0,N
16060,335,83,74,0,0,0,0,0,0,0,0,0,0,0,N
24150,364,176,90,1,0,1,0,0,0,0,0,5000,5000,0,N
17300,367,-40,-27,0,0,0,0,0,0,0,0,0,0,0,W
59840,696,124,7,2,1,1,0,0,0,0,0,6300,6000,1,W
52200,828,95,27,1,0,0,1,0,0,0,0,10000,10000,0,W
29800,627,12,-4,0,0,0,0,0,0,0,0,0,0,0,W
55310,644,107,-1,3,2,1,0,0,0,0,0,4900,4000,0,W
40480,639,51,-2,0,0,0,0,0,0,0,0,0,0,0,W
32830,1134,17,75,0,0,0,0,0,0,0,0,0,0,0,W
34660,516,23,-20,0,0,0,0,0,0,0,0,0,0,0,W
35940,609,28,-6,0,0,0,0,0,0,0,0,0,0,0,W
25490,546,-18,2,0,0,0,0,0,0,0,0,0,0,0,W
22830,467,-19,-28,1,1,0,0,0,0,0,0,500,500,0,W
66030,812,112,52,0,0,0,0,0,0,0,0,0,0,1,W
67360,1525,139,135,2,1,0,1,0,0,0,0,80200,80000,0,W
35800,722,27,11,0,0,0,0,0,0,0,0,0,0,0,W
21220,540,-26,-14,0,0,0,0,0,0,0,0,0,0,1,W
32780,677,15,8,1,0,0,1,0,0,0,0,10000,10000,0,W
51410,922,80,47,0,0,0,0,0,0,0,0,0,0,0,W
30220,592,6,-6,1,1,0,0,0,0,0,0,100,100,0,W
23050,428,-19,-32,0,0,0,0,0,0,0,0,0,0,0,W
21190,402,105,6,1,0,1,0,0,0,0,0,6000,6000,0,N
44240,678,327,79,0,0,0,0,0,0,0,0,0,0,0,N
26360,459,154,21,2,2,0,0,0,0,0,0,700,500,0,N
12780,376,23,-1,0,0,0,0,0,0,0,0,0,0,0,N
13010,322,26,-15,0,0,0,0,0,0,0,0,0,0,0,N
10600,268,2,-29,0,0,0,0,0,0,0,0,0,0,0,N
7590,233,-27,-38,0,0,0,0,0,0,0,0,0,0,0,N
11330,204,9,-46,0,0,0,0,0,0,0,0,0,0,0,N
6890,204,-34,-46,0,0,0,0,0,0,0,0,0,0,0,N
8620,172,-17,-55,0,0,0,0,0,0,0,0,0,0,0,N
4070,173,-61,-54,0,0,0,0,0,0,0,0,0,0,0,N
7400,169,-28,-54,0,0,0,0,0,0,0,0,0,0,0,N
6660,153,-35,-58,0,0,0,0,0,0,0,0,0,0,0,N
9980,145,-3,-60,0,0,0,0,0,0,0,0,0,0,0,N
6710,164,-35,-55,0,0,0,0,0,0,0,0,0,0,0,N
8330,113,-19,-69,0,0,0,0,0,0,0,0,0,0,0,N
2970,142,-71,-61,0,0,0,0,0,0,0,0,0,0,0,N
4690,126,-55,-65,0,0,0,0,0,0,0,0,0,0,0,N
3080,123,-70,-66,0,0,0,0,0,0,0,0,0,0,0,N
11920,141,21,-60,1,1,0,0,0,0,0,0,800,800,0,N
5680,127,-43,-64,0,0,0,0,0,0,0,0,0,0,0,N
4890,162,97,88,0,0,0,0,0,0,0,0,0,0,0,N
10320,172,4,-51,0,0,0,0,0,0,0,0,0,0,0,N
22610,242,193,30,0,0,0,0,0,0,0,0,0,0,0,N
2410,109,-76,-69,0,0,0,0,0,0,0,0,0,0,0,N
8690,92,-12,-74,1,0,1,0,0,0,0,0,4000,4000,0,N
4530,98,-54,-72,0,0,0,0,0,0,0,0,0,0,0,N
4040,92,-57,-72,0,0,0,0,0,0,0,0,0,0,0,N
6920,100,-26,-69,0,0,0,0,0,0,0,0,0,0,0,N
4230,126,-55,-61,0,0,0,0,0,0,0,0,0,0,0,N
22820,311,-25,-51,0,0,0,0,0,0,0,0,0,0,0,W
20760,326,-32,-49,0,0,0,0,0,0,0,0,0,0,0,W
27150,441,-11,-31,0,0,0,0,0,0,0,0,0,0,0,W
66520,685,118,7,0,0,0,0,0,0,0,0,0,0,0,W
24360,444,-20,-31,0,0,0,0,0,0,0,0,0,0,0,W
18160,378,-43,-41,0,0,0,0,0,0,0,0,0,0,0,W
17860,321,-44,-50,1,1,0,0,0,0,0,0,400,400,0,W
75050,675,134,5,3,0,3,0,0,0,0,0,13000,8000,0,W
80100,867,150,35,2,1,1,0,0,0,0,0,1500,1000,0,W
27740,423,-13,-34,0,0,0,0,0,0,0,0,0,0,0,W
32430,527,1,-18,0,0,0,0,0,0,0,0,0,0,0,W
30750,508,-4,-21,0,0,0,0,0,0,0,0,0,0,0,W
64920,690,103,7,1,0,1,0,0,0,0,0,1000,1000,0,W
36930,534,14,-13,0,0,0,0,0,0,0,0,0,0,0,W
18890,386,102,19,1,1,0,0,0,0,0,0,400,400,0,N
46400,652,43,7,0,0,0,0,0,0,0,0,0,0,0,W
96760,1125,197,84,0,0,0,0,0,0,0,0,0,0,0,W
40350,645,24,5,0,0,0,0,0,0,0,0,0,0,0,W
90240,1080,177,77,0,0,0,0,0,0,0,0,0,0,0,W
104340,1269,221,108,0,0,0,0,0,0,0,0,0,0,0,W
32620,718,0,17,0,0,0,0,0,0,0,0,0,0,0,W
22480,508,227,195,0,0,0,0,0,0,0,0,0,0,0,N
28710,454,207,40,1,0,1,0,0,0,0,0,4000,4000,0,N
29310,445,214,38,0,0,0,0,0,0,0,0,0,0,0,N
19910,568,-42,-3,0,0,0,0,0,0,0,0,0,0,0,W
12250,342,-64,-41,0,0,0,0,0,0,0,0,0,0,0,W
15080,306,-56,-48,0,0,0,0,0,0,0,0,0,0,0,W
17180,310,-50,-47,0,0,0,0,0,0,0,0,0,0,0,W
36680,513,47,3,0,0,0,0,0,0,0,0,0,0,0,W
14170,381,52,18,0,0,0,0,0,0,0,0,0,0,0,N
18790,322,101,0,0,0,0,0,0,0,0,0,0,0,0,N
14580,321,-60,-47,0,0,0,0,0,0,0,0,0,0,0,W
22530,328,-39,-46,1,1,0,0,0,0,0,0,400,400,0,W
18440,403,-50,-34,0,0,0,0,0,0,0,0,0,0,0,W
64990,802,77,32,1,0,1,0,0,0,0,0,4000,4000,0,W
36860,681,0,12,1,0,1,0,0,0,0,0,3000,3000,0,W
18130,463,-51,-24,0,0,0,0,0,0,0,0,0,0,0,W
14610,373,56,15,0,0,0,0,0,0,0,0,0,0,0,N
10040,300,7,-7,0,0,0,0,0,0,0,0,0,0,0,N
11410,250,-67,-57,0,0,0,0,0,0,0,0,0,0,0,W
14020,251,50,-22,0,0,0,0,0,0,0,0,0,0,0,N
12170,226,30,-30,0,0,0,0,0,0,0,0,0,0,0,N
10040,216,7,-33,0,0,0,0,0,0,0,0,0,0,0,N
9710,248,-72,-57,0,0,0,0,0,0,0,0,0,0,0,W
55230,904,57,56,0,0,0,0,0,0,0,0,0,0,0,W
19580,439,-44,-24,0,0,0,0,0,0,0,0,0,0,0,W
15640,326,67,1,1,1,0,0,0,0,0,0,200,200,0,N
13610,262,46,-19,0,0,0,0,0,0,0,0,0,0,0,N
9280,294,35,71,0,0,0,0,0,0,0,0,0,0,0,N
9000,241,31,40,0,0,0,0,0,0,0,0,0,0,0,N
23440,514,151,59,1,0,1,0,0,0,0,0,8000,8000,0,N
6660,274,-29,-15,0,0,0,0,0,0,0,0,0,0,0,N
5480,236,-20,37,0,0,0,0,0,0,0,0,0,0,0,N
8030,224,31,42,0,0,0,0,0,0,0,0,0,0,0,N
4170,181,-49,-34,0,0,0,0,0,0,0,0,0,0,0,N
7160,182,-13,-34,0,0,0,0,0,0,0,0,0,0,0,N
13640,210,123,33,0,0,0,0,0,0,0,0,0,0,0,N
4310,172,-30,9,0,0,0,0,0,0,0,0,0,0,0,N
3250,127,-47,-20,0,0,0,0,0,0,0,0,0,0,0,N
3520,107,-42,-32,0,0,0,0,0,0,0,0,0,0,0,N
2270,78,-82,-69,0,0,0,0,0,0,0,0,0,0,0,N
6130,111,-28,-59,0,0,0,0,0,0,0,0,0,0,0,N
3470,84,-59,-69,0,0,0,0,0,0,0,0,0,0,0,N
9680,139,14,-48,1,1,0,0,0,0,0,0,700,700,0,N
8680,188,31,7,0,0,0,0,0,0,0,0,0,0,0,N
2440,104,-71,-61,0,0,0,0,0,0,0,0,0,0,0,N
1350,112,-80,-36,0,0,0,0,0,0,0,0,0,0,0,N
5440,126,-18,-28,1,1,0,0,0,0,0,0,300,300,0,N
9990,118,17,-56,1,0,1,0,0,0,0,0,1000,1000,0,N
2960,108,-76,-57,0,0,0,0,0,0,0,0,0,0,0,N
7020,98,-44,-61,0,0,0,0,0,0,0,0,0,0,0,N
6130,129,-27,-50,0,0,0,0,0,0,0,0,0,0,0,N
7320,177,-71,-65,0,0,0,0,0,0,0,0,0,0,0,W
5710,195,-77,-61,0,0,0,0,0,0,0,0,0,0,0,W
7430,196,-70,-61,0,0,0,0,0,0,0,0,0,0,0,W
22220,415,-5,-11,1,0,1,0,0,0,0,0,7000,7000,0,W
26400,510,13,9,0,0,0,0,0,0,0,0,0,0,0,W
11610,315,-21,3,0,0,0,0,0,0,0,0,0,0,0,W
14580,308,-42,-38,0,0,0,0,0,0,0,0,0,0,0,W
20760,324,41,6,1,1,0,0,0,0,0,0,400,400,1,W
28380,628,14,26,1,0,0,1,0,0,0,0,20000,20000,0,W
42140,525,187,72,1,0,1,0,0,0,0,0,5000,5000,0,W
20350,439,39,44,0,0,0,0,0,0,0,0,0,0,0,W
31810,514,27,3,1,1,0,0,0,0,0,0,100,100,0,W
44190,696,201,129,1,0,1,0,0,0,0,0,2000,2000,0,W
28290,527,100,79,0,0,0,0,0,0,0,0,0,0,0,W
25090,383,78,30,0,0,0,0,0,0,0,0,0,0,0,W
16750,398,19,35,0,0,0,0,0,0,0,0,0,0,0,W
21650,348,53,18,0,0,0,0,0,0,0,0,0,0,0,W
27320,453,17,-4,0,0,0,0,0,0,0,0,0,0,1,W
60930,866,101,72,1,0,0,1,0,0,0,0,10000,10000,0,W
19660,644,-16,36,0,0,0,0,0,0,0,0,0,0,0,W
21000,466,-10,-1,0,0,0,0,0,0,0,0,0,0,0,W
13600,368,-11,20,1,1,0,0,0,0,0,0,800,800,0,W
18780,337,-35,-32,2,1,1,0,0,0,0,0,9900,9000,0,W
19920,400,-15,-15,0,0,0,0,0,0,0,0,0,0,0,W
20050,295,-14,-37,0,0,0,0,0,0,0,0,0,0,0,W
18420,255,-21,-46,0,0,0,0,0,0,0,0,0,0,0,W
36100,350,54,-26,1,1,0,0,0,0,0,0,100,100,0,W
57010,535,144,14,1,1,0,0,0,0,0,0,600,600,0,W
56060,600,140,27,0,0,0,0,0,0,0,0,0,0,0,W
31320,407,35,-13,1,0,1,0,0,0,0,0,2000,2000,0,W
26330,386,13,-18,0,0,0,0,0,0,0,0,0,0,0,W
19640,302,-16,-36,0,0,0,0,0,0,0,0,0,0,0,W
41260,529,77,13,0,0,0,0,0,0,0,0,0,0,0,W
60320,632,159,35,1,0,1,0,0,0,0,0,3000,3000,0,W
47840,594,106,27,0,0,0,0,0,0,0,0,0,0,0,W
18690,401,-20,-15,1,1,0,0,0,0,0,0,700,700,0,W
35830,407,54,-13,0,0,0,0,0,0,0,0,0,0,0,W
30650,424,29,-8,1,0,1,0,0,0,0,0,4000,4000,0,W
38400,555,62,21,2,0,2,0,0,0,0,0,12000,8000,0,W
48560,726,105,58,0,0,0,0,0,0,0,0,0,0,1,W
42210,662,78,44,2,0,1,1,0,0,0,0,33000,30000,0,W
48390,532,104,16,0,0,0,0,0,0,0,0,0,0,0,W
33310,541,40,18,0,0,0,0,0,0,0,0,0,0,0,W
65760,772,177,68,0,0,0,0,0,0,0,0,0,0,0,W
24300,508,2,11,0,0,0,0,0,0,0,0,0,0,0,W
22010,380,-11,-16,0,0,0,0,0,0,0,0,0,0,0,W
